ID	module	cofactor_id	cofactor_type	ec	name	species	superkingdom
5nqd.MGD_E_2002	2267	MGD	Nuc	1.20.98.1	"arseniteoxidaselargesubunitaioa[3fe-4s]cluster,mo-molybdopterincofactor-bindingactivesite"	rhizobiumsp.nt-26	Bacteria
5nqd.MGD_G_2002	2267	MGD	Nuc	1.20.98.1	"arseniteoxidaselargesubunitaioa[3fe-4s]cluster,mo-molybdopterincofactor-bindingactivesite"	rhizobiumsp.nt-26	Bacteria
2vpx.MGD_A_1766	2267	MGD	Nuc	-.-.-.-	thiosulfatereductase	thermusthermophilus	Bacteria
2vpy.MGD_A_1766	2267	MGD	Nuc	-.-.-.-	thiosulfatereductase	thermusthermophilus	Bacteria
2vpz.MGD_A_1766	2267	MGD	Nuc	-.-.-.-	thiosulfatereductase	thermusthermophilus	Bacteria
2ivf.MGD_A_1986	2267	MGD	Nuc	1.17.99.2	ethylbenzenedehydrogenasealpha-subunit	aromatoleumaromaticum	Bacteria
5e7o.MGD_A_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	dechlorosomasuillum(strainatccbaa-33/dsm13638/ps)	Bacteria
5e7o.MGD_E_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	dechlorosomasuillum(strainatccbaa-33/dsm13638/ps)	Bacteria
5e7o.MGD_C_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	dechlorosomasuillum(strainatccbaa-33/dsm13638/ps)	Bacteria
5e7o.MGD_G_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	dechlorosomasuillum(strainatccbaa-33/dsm13638/ps)	Bacteria
1r27.MGD_A_5802	2267	MGD	Nuc	1.7.99.4	respiratorynitratereductase1alphachain	escherichiacoli	Bacteria
1r27.MGD_C_7802	2267	MGD	Nuc	1.7.99.4	respiratorynitratereductase1alphachain	escherichiacoli	Bacteria
3egw.MGD_A_1246	2267	MGD	Nuc	1.7.99.4	respiratorynitratereductase1alphachain	escherichiacoli	Bacteria
4ydd.MGD_A_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	dechlorosomasuillum	Bacteria
4ydd.MGD_C_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	dechlorosomasuillum	Bacteria
4ydd.MGD_E_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	dechlorosomasuillum	Bacteria
5ch7.MGD_A_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	azospiraoryzae(strainatccbaa-33/dsm13638/ps)	Bacteria
5ch7.MGD_C_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	azospiraoryzae(strainatccbaa-33/dsm13638/ps)	Bacteria
5ch7.MGD_E_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	azospiraoryzae(strainatccbaa-33/dsm13638/ps)	Bacteria
5chc.MGD_A_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	azospiraoryzae(strainatccbaa-33/dsm13638/ps)	Bacteria
5chc.MGD_C_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	azospiraoryzae(strainatccbaa-33/dsm13638/ps)	Bacteria
5chc.MGD_E_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	azospiraoryzae(strainatccbaa-33/dsm13638/ps)	Bacteria
5e7o.MGD_I_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	dechlorosomasuillum(strainatccbaa-33/dsm13638/ps)	Bacteria
5e7o.MGD_K_1003	2267	MGD	Nuc	-.-.-.-	"dmsoreductasefamilytypeiienzyme,molybdopterinsubunit"	dechlorosomasuillum(strainatccbaa-33/dsm13638/ps)	Bacteria
2vpw.MGD_E_1766	2267	MGD	Nuc	-.-.-.-	thiosulfatereductase	thermusthermophilus	Bacteria
2vpx.MGD_E_1766	2267	MGD	Nuc	-.-.-.-	thiosulfatereductase	thermusthermophilus	Bacteria
1dgj.2MO_A_910	12	2MO	MO	1.2.-.-	aldehydeoxidoreductase	desulfovibriodesulfuricans	Bacteria
4zoh.MO_A_802	12	MO	MO	-.-.-.-	putativeoxidoreductasemolybdopterin-bindingsubunit	sulfolobustokodaii(straindsm16993/jcm10545/nbrc100140/7)	Archaea
2w3s.MOM_B_1781	12	MOM	MO	1.1.1.204	xanthinedehydrogenase	rhodobactercapsulatus	Bacteria
2w3s.MOM_D_1781	12	MOM	MO	1.1.1.204	xanthinedehydrogenase	rhodobactercapsulatus	Bacteria
2w3s.MOM_F_1781	12	MOM	MO	1.1.1.204	xanthinedehydrogenase	rhodobactercapsulatus	Bacteria
2w3s.MOM_H_1781	12	MOM	MO	1.1.1.204	xanthinedehydrogenase	rhodobactercapsulatus	Bacteria
3hrd.MOS_B_920	12	MOS	MO	-.-.-.-	nicotinatedehydrogenaselargemolybdopterinsubunit	eubacteriumbarkeri	Bacteria
3hrd.MOS_F_920	12	MOS	MO	-.-.-.-	nicotinatedehydrogenaselargemolybdopterinsubunit	eubacteriumbarkeri	Bacteria
3zyv.MOS_A_3004	12	MOS	MO	1.2.3.1	aox3	musmusculus	Eukaryota
3zyv.MOS_B_3004	12	MOS	MO	1.2.3.1	aox3	musmusculus	Eukaryota
3zyv.MOS_C_3004	12	MOS	MO	1.2.3.1	aox3	musmusculus	Eukaryota
3zyv.MOS_D_3004	12	MOS	MO	1.2.3.1	aox3	musmusculus	Eukaryota
4uhw.MOS_A_3004	12	MOS	MO	1.2.3.1	aldehydeoxidase	homosapiens	Eukaryota
5g5g.MOS_C_922	12	MOS	MO	-.-.-.-	putativexanthinedehydrogenaseyagtiron-sulfur-bindingsubunit	escherichiacoli	Bacteria
5y6q.MOS_C_801	12	MOS	MO	-.-.-.-	aldehydeoxidasesmallsubunit	methylobacillussp.ky4400	Bacteria
1t3q.SMO_B_4923	12	SMO	MO	1.3.99.17	quinoline2-oxidoreductasesmallsubunit	pseudomonasputida	Bacteria
1t3q.SMO_E_4922	12	SMO	MO	1.3.99.17	quinoline2-oxidoreductasesmallsubunit	pseudomonasputida	Bacteria
1n62.CUB_B_3921	12	CUB	CU;MO	1.2.99.2	carbonmonoxidedehydrogenasesmallchain	oligotrophacarboxidovorans	Bacteria
1n62.CUB_E_4921	12	CUB	CU;MO	1.2.99.2	carbonmonoxidedehydrogenasesmallchain	oligotrophacarboxidovorans	Bacteria
2e1q.MOM_A_2005	12	MOM	MO	1.17.1.4	xanthinedehydrogenase/oxidase	homosapiens	Eukaryota
2e1q.MOM_B_3005	12	MOM	MO	1.17.1.4	xanthinedehydrogenase/oxidase	homosapiens	Eukaryota
2e1q.MOM_C_4005	12	MOM	MO	1.17.1.4	xanthinedehydrogenase/oxidase	homosapiens	Eukaryota
2e1q.MOM_D_5005	12	MOM	MO	1.17.1.4	xanthinedehydrogenase/oxidase	homosapiens	Eukaryota
2w3r.MOM_B_1781	12	MOM	MO	1.1.1.204	xanthinedehydrogenase	rhodobactercapsulatus	Bacteria
2w3r.MOM_D_1781	12	MOM	MO	1.1.1.204	xanthinedehydrogenase	rhodobactercapsulatus	Bacteria
2w3r.MOM_F_1781	12	MOM	MO	1.1.1.204	xanthinedehydrogenase	rhodobactercapsulatus	Bacteria
2w3r.MOM_H_1781	12	MOM	MO	1.1.1.204	xanthinedehydrogenase	rhodobactercapsulatus	Bacteria
3eub.MOM_4_1334	12	MOM	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3eub.MOM_C_1334	12	MOM	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3eub.MOM_L_1334	12	MOM	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3eub.MOM_U_1334	12	MOM	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
1fiq.MOS_C_1334	12	MOS	MO	1.1.3.22	xanthineoxidase	bostaurus	Eukaryota
1fo4.MOS_A_3004	12	MOS	MO	1.1.1.204	xanthinedehydrogenase	bostaurus	Eukaryota
1fo4.MOS_B_4004	12	MOS	MO	1.1.1.204	xanthinedehydrogenase	bostaurus	Eukaryota
1jro.MOS_B_3004	12	MOS	MO	1.1.1.204	"xanthinedehydrogenase,chaina"	rhodobactercapsulatus	Bacteria
1jro.MOS_D_3004	12	MOS	MO	1.1.1.204	"xanthinedehydrogenase,chaina"	rhodobactercapsulatus	Bacteria
1jro.MOS_F_3004	12	MOS	MO	1.1.1.204	"xanthinedehydrogenase,chaina"	rhodobactercapsulatus	Bacteria
1jro.MOS_H_3004	12	MOS	MO	1.1.1.204	"xanthinedehydrogenase,chaina"	rhodobactercapsulatus	Bacteria
1jrp.MOS_B_3004	12	MOS	MO	1.1.1.204	"xanthinedehydrogenase,chaina"	rhodobactercapsulatus	Bacteria
1jrp.MOS_D_3004	12	MOS	MO	1.1.1.204	"xanthinedehydrogenase,chaina"	rhodobactercapsulatus	Bacteria
1jrp.MOS_F_3004	12	MOS	MO	1.1.1.204	"xanthinedehydrogenase,chaina"	rhodobactercapsulatus	Bacteria
1jrp.MOS_H_3004	12	MOS	MO	1.1.1.204	"xanthinedehydrogenase,chaina"	rhodobactercapsulatus	Bacteria
1n5x.MOS_A_3004	12	MOS	MO	1.1.1.204	xanthinedehydrogenase	bostaurus	Eukaryota
1n5x.MOS_B_4004	12	MOS	MO	1.1.1.204	xanthinedehydrogenase	bostaurus	Eukaryota
1v97.MOS_A_3004	12	MOS	MO	1.1.1.204	xanthinedehydrogenase	bostaurus	Eukaryota
1v97.MOS_B_4004	12	MOS	MO	1.1.1.204	xanthinedehydrogenase	bostaurus	Eukaryota
1vdv.MOS_A_3004	12	MOS	MO	1.1.1.204	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
1vdv.MOS_B_4004	12	MOS	MO	1.1.1.204	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3am9.MOS_A_1334	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3am9.MOS_B_1334	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3amz.MOS_A_1338	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3amz.MOS_B_1337	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3b9j.MOS_C_1334	12	MOS	MO	1.17.3.2	xanthineoxidase	bostaurus	Eukaryota
3b9j.MOS_K_1334	12	MOS	MO	1.17.3.2	xanthineoxidase	bostaurus	Eukaryota
3etr.MOS_C_1327	12	MOS	MO	1.17.3.2	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3etr.MOS_N_1327	12	MOS	MO	1.17.3.2	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3nrz.MOS_C_1328	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3nrz.MOS_L_1328	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3ns1.MOS_C_1327	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3ns1.MOS_L_1327	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3nvv.MOS_C_1327	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3nvv.MOS_L_1327	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3nvy.MOS_C_1328	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3nvy.MOS_L_1328	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3nvz.MOS_C_1327	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3nvz.MOS_L_1327	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3una.MOS_A_1336	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3unc.MOS_A_1336	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3unc.MOS_B_1336	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3uni.MOS_A_1336	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
3uni.MOS_B_1336	12	MOS	MO	1.17.1.4	xanthinedehydrogenase/oxidase	bostaurus	Eukaryota
4uhx.MOS_A_3004	12	MOS	MO	1.2.3.1	aldehydeoxidase	homosapiens	Eukaryota
5epg.MOS_A_3005	12	MOS	MO	1.2.3.1	aldehydeoxidase	homosapiens	Eukaryota
5g5h.MOS_C_1733	12	MOS	MO	-.-.-.-	putativexanthinedehydrogenaseyagtiron-sulfur-bindingsubunit	escherichiacoli	Bacteria
1tmo.2MO_A_801	13	2MO	MO	1.6.6.9	trimethylaminen-oxidereductase	shewanellamassilia	Bacteria
1dmr.6MO_A_784	13	6MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
1eu1.6MO_A_3000	13	6MO	MO	1.8.99.-	dimethylsulfoxidereductase	rhodobactersphaeroides	Bacteria
1dms.2MO_A_784	13	2MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
1e5v.2MO_A_803	13	2MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
1e5v.2MO_C_803	13	2MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
1e60.2MO_A_803	13	2MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
1e60.2MO_C_803	13	2MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
1e61.2MO_A_803	13	2MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
1e61.2MO_C_803	13	2MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
1h5n.6MO_A_1784	13	6MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
1h5n.6MO_C_1784	13	6MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
3dmr.6MO_A_784	13	6MO	MO	-.-.-.-	dmsoreductase	rhodobactercapsulatus	Bacteria
5xf9.3NI_D_502	15	3NI	NI	-.-.-.-	nad-reducinghydrogenase	hydrogenophilusthermoluteolus	Bacteria
1yq9.NI_H_538	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriogigas	Bacteria
1yq9.NI_I_538	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriogigas	Bacteria
3ayx.NI_A_602	15	NI	NI	1.12.5.1	membrane-boundhydrogenaselargesubunit	hydrogenovibriomarinus	Bacteria
3ayx.NI_C_602	15	NI	NI	1.12.5.1	membrane-boundhydrogenaselargesubunit	hydrogenovibriomarinus	Bacteria
4kn9.NI_L_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4kn9.NI_M_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4uql.NI_Q_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosovorans	Bacteria
4uql.NI_R_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosovorans	Bacteria
5adu.NI_L_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacoli	Bacteria
5adu.NI_M_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacoli	Bacteria
5jsk.NI_B_601	15	NI	NI	1.12.7.2	"periplasmic[nifese]hydrogenase,smallsubunit"	desulfovibriovulgarisstr.hildenborough	Bacteria
5jsk.NI_B_603	15	NI	NI	1.12.7.2	"periplasmic[nifese]hydrogenase,smallsubunit"	desulfovibriovulgarisstr.hildenborough	Bacteria
6ehs.NI_L_602	15	NI	NI	1.12.99.6	hydrogenase-2smallchain	escherichiacoli	Bacteria
6ehs.NI_M_602	15	NI	NI	1.12.99.6	hydrogenase-2smallchain	escherichiacoli	Bacteria
6g94.NI_J_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacolio6700928/upec)	Bacteria
6g94.NI_K_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacolio6700928/upec)	Bacteria
6g94.NI_L_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacolio6700928/upec)	Bacteria
6g94.NI_M_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacolio6700928/upec)	Bacteria
5xf9.3NI_H_502	15	3NI	NI	-.-.-.-	nad-reducinghydrogenase	hydrogenophilusthermoluteolus	Bacteria
1cc1.NI_L_500	15	NI	NI	1.18.99.1	hydrogenase(smallsubunit)	desulfomicrobiumbaculatum	Bacteria
1frf.NI_L_566	15	NI	NI	1.18.99.1	[ni-fe]hydrogenase	desulfovibriofructosovorans	Bacteria
1frv.NI_B_538	15	NI	NI	1.12.2.1	hydrogenase	desulfovibriogigas	Bacteria
1frv.NI_D_538	15	NI	NI	1.12.2.1	hydrogenase	desulfovibriogigas	Bacteria
1yqw.NI_Q_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
1yqw.NI_R_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
1yqw.NI_S_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
1yrq.NI_H_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
1yrq.NI_I_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
1yrq.NI_J_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
1yrq.NI_K_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
1yrq.NI_M_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
1yrq.NI_N_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
2frv.NI_B_538	15	NI	NI	1.18.99.1	periplasmichydrogenase	desulfovibriogigas	Bacteria
2frv.NI_D_538	15	NI	NI	1.18.99.1	periplasmichydrogenase	desulfovibriogigas	Bacteria
2frv.NI_F_538	15	NI	NI	1.18.99.1	periplasmichydrogenase	desulfovibriogigas	Bacteria
2frv.NI_H_538	15	NI	NI	1.18.99.1	periplasmichydrogenase	desulfovibriogigas	Bacteria
2frv.NI_J_538	15	NI	NI	1.18.99.1	periplasmichydrogenase	desulfovibriogigas	Bacteria
2frv.NI_L_538	15	NI	NI	1.18.99.1	periplasmichydrogenase	desulfovibriogigas	Bacteria
2wpn.NI_B_1498	15	NI	NI	1.18.99.1	"periplasmic[nifese]hydrogenase,smallsubunit"	desulfovibriovulgaris	Bacteria
3cur.NI_H_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
3cur.NI_I_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
3cur.NI_J_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
3cus.NI_Q_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
3cus.NI_R_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
3cus.NI_S_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
3h3x.NI_Q_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
3h3x.NI_R_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
3h3x.NI_S_551	15	NI	NI	1.12.2.1	periplasmic[nife]hydrogenasesmallsubunit	desulfovibriofructosovorans	Bacteria
3uqy.NI_L_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacoli	Bacteria
3uqy.NI_M_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacoli	Bacteria
3ze6.NI_B_501	15	NI	NI	1.12.7.2	"periplasmic[nifese]hydrogenase,smallsubunit"	desulfovibriovulgaris	Bacteria
3ze7.NI_B_501	15	NI	NI	1.12.7.2	"periplasmic[nifese]hydrogenase,smallsubunit"	desulfovibriovulgaris	Bacteria
3ze8.NI_B_501	15	NI	NI	1.12.7.2	"periplasmic[nifese]hydrogenase,smallsubunit"	desulfovibriovulgaris	Bacteria
3ze9.NI_B_501	15	NI	NI	1.12.7.2	"periplasmic[nifese]hydrogenase,smallsubunit"	desulfovibriovulgaris	Bacteria
3zea.NI_B_501	15	NI	NI	1.12.7.2	"periplasmic[nifese]hydrogenase,smallsubunit"	desulfovibriovulgaris	Bacteria
4ci0.NI_A_1388	15	NI	NI	1.12.98.1	"f420-reducinghydrogenase,subunitalpha"	methanothermobactermarburgensis	Archaea
4gd3.NI_J_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacoli	Bacteria
4gd3.NI_K_603	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacoli	Bacteria
4gd3.NI_L_602	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacoli	Bacteria
4gd3.NI_M_603	15	NI	NI	1.12.99.6	hydrogenase-1smallchain	escherichiacoli	Bacteria
4kl8.NI_L_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4kl8.NI_M_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4ko1.NI_L_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4ko1.NI_M_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4ko2.NI_L_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4ko2.NI_M_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4ko3.NI_L_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4ko3.NI_M_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4ko4.NI_L_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4ko4.NI_M_502	15	NI	NI	1.12.99.6	periplasmic[nifese]hydrogenasesmallsubunit	desulfomicrobiumbaculatum	Bacteria
4ucq.NI_Q_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivorans	Bacteria
4ucq.NI_R_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivorans	Bacteria
4ucq.NI_S_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivorans	Bacteria
4ucw.NI_Q_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivorans	Bacteria
4ucw.NI_R_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivorans	Bacteria
4ucw.NI_S_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivorans	Bacteria
4ucx.NI_Q_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivorans	Bacteria
4ucx.NI_R_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivorans	Bacteria
4ucx.NI_S_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivorans	Bacteria
4ud2.NI_Q_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ud2.NI_R_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ud2.NI_S_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ud6.NI_Q_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ud6.NI_R_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ud6.NI_S_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ue2.NI_Q_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosovorans	Bacteria
4ue2.NI_R_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosovorans	Bacteria
4ue2.NI_S_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosovorans	Bacteria
4ue6.NI_Q_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosovorans	Bacteria
4ue6.NI_R_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosovorans	Bacteria
4ue6.NI_S_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosovorans	Bacteria
4ueq.NI_Q_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ueq.NI_R_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ueq.NI_S_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ueq.NI_T_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
4ueq.NI_U_1551	15	NI	NI	1.12.2.1	hydrogenase(nife)smallsubunithyda	desulfovibriofructosivoransjj	Bacteria
